Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0012501~programmed cell death	87	3.8735529830810327	1.8661230703535342E-4	Q8JHV9, Q60769, P08761, Q99P55, O62640, Q9NDM2, Q8K1S5, Q9BXF3, Q91827, Q5ZM55, Q24306, O95831, Q9BXK5, P41437, P41436, Q9VCA2, Q8CH18, P55214, O08623, Q9WTY1, Q8CG80, P55210, Q9WVS8, P55212, Q8R3N6, O75460, Q96A56, Q91YN9, Q14790, O60346, Q9W636, Q9BDN4, O89110, Q99N34, Q8CG79, Q15392, P04179, Q62388, O43734, O55070, Q2MJT0, Q5EBH1, Q8BYF6, Q5E9A5, Q2KJE0, Q9WU78, Q5IS54, Q32PJ7, O89094, Q9UEE5, P12545, Q9R0I6, P51398, P70705, Q13490, Q13014, Q64373, Q9QZR5, Q9BLJ6, A9ULZ2, Q61382, Q3TTL0, Q24523, P07207, Q9V576, O43715, Q5SUF2, Q8WZ73, P20918, Q01177, O08863, O88995, Q5D1E8, Q94126, A8E5V9, P39429, Q5T4F7, Q60803, P13055, Q9UNN5, A9JTP3, O75509, Q99250, Q8N695, Q9JIX8	1644	286	7773	1.4382688479403807	0.5051962448276902	0.5051962448276902	0.344014262808201
GOTERM_BP_FAT	GO:0008219~cell death	94	4.1852181656277825	3.069656911166472E-4	Q8JHV9, Q60769, P08761, Q99P55, O62640, Q9NDM2, Q8K1S5, Q9BXF3, Q91827, Q5ZM55, Q24306, Q9BXK5, O95831, P41437, P41436, Q9VCA2, Q8CH18, P55214, O08623, Q9WTY1, Q8CG80, P55210, Q9WVS8, P55212, Q8R3N6, O75460, Q96A56, Q91YN9, Q14790, O60346, Q9W636, Q9BDN4, O89110, Q8CG79, Q99N34, Q15392, P04179, Q62388, O43734, P25119, O55070, Q2MJT0, Q5EBH1, P04792, Q8BYF6, Q5E9A5, Q2KJE0, Q9WU78, Q5IS54, Q32PJ7, O89094, Q9UEE5, P12545, Q9R0I6, P51398, P70705, Q13490, Q13014, Q64373, Q9QZR5, Q9BLJ6, A9ULZ2, Q61382, Q91WF7, Q3TTL0, Q24523, P07207, Q9V576, O43715, Q5SUF2, Q8WZ73, P20918, Q01177, O08863, O88995, Q5D1E8, Q94126, A8E5V9, P39429, Q5T4F7, Q9NWW5, Q12794, P13055, Q60803, Q9UNN5, Q9UKK3, P12036, A9JTP3, O75509, Q99250, Q8N695, Q9JIX8	1644	318	7773	1.3976151127025662	0.6857097357150008	0.43938403136817517	0.5652880784148273
GOTERM_BP_FAT	GO:0016265~death	94	4.1852181656277825	3.8862999180963305E-4	Q8JHV9, Q60769, P08761, Q99P55, O62640, Q9NDM2, Q8K1S5, Q9BXF3, Q91827, Q5ZM55, Q24306, Q9BXK5, O95831, P41437, P41436, Q9VCA2, Q8CH18, P55214, O08623, Q9WTY1, Q8CG80, P55210, Q9WVS8, P55212, Q8R3N6, O75460, Q96A56, Q91YN9, Q14790, O60346, Q9W636, Q9BDN4, O89110, Q8CG79, Q99N34, Q15392, P04179, Q62388, O43734, P25119, O55070, Q2MJT0, Q5EBH1, P04792, Q8BYF6, Q5E9A5, Q2KJE0, Q9WU78, Q5IS54, Q32PJ7, O89094, Q9UEE5, P12545, Q9R0I6, P51398, P70705, Q13490, Q13014, Q64373, Q9QZR5, Q9BLJ6, A9ULZ2, Q61382, Q91WF7, Q3TTL0, Q24523, P07207, Q9V576, O43715, Q5SUF2, Q8WZ73, P20918, Q01177, O08863, O88995, Q5D1E8, Q94126, A8E5V9, P39429, Q5T4F7, Q9NWW5, Q12794, P13055, Q60803, Q9UNN5, Q9UKK3, P12036, A9JTP3, O75509, Q99250, Q8N695, Q9JIX8	1644	320	7773	1.3888800182481753	0.7690190040871798	0.386437582632973	0.7151659650359354
GOTERM_BP_FAT	GO:0006915~apoptosis	81	3.6064113980409616	8.360599624339293E-4	Q8JHV9, Q60769, Q99P55, O62640, Q8K1S5, Q9BXF3, Q91827, Q5ZM55, Q24306, O95831, Q9BXK5, P41437, P41436, Q9VCA2, Q8CH18, P55214, O08623, Q9WTY1, Q8CG80, P55210, Q9WVS8, P55212, Q8R3N6, O75460, Q96A56, Q91YN9, Q14790, O60346, Q9W636, Q9BDN4, O89110, Q99N34, Q8CG79, Q15392, P04179, Q62388, O43734, O55070, Q2MJT0, Q5EBH1, Q8BYF6, Q5E9A5, Q2KJE0, Q9WU78, Q5IS54, Q32PJ7, O89094, Q9UEE5, P12545, Q9R0I6, P51398, P70705, Q13490, Q13014, Q64373, Q9QZR5, Q9BLJ6, A9ULZ2, Q61382, Q3TTL0, O43715, Q5SUF2, Q8WZ73, P20918, Q01177, O08863, O88995, Q5D1E8, Q94126, A8E5V9, P39429, Q5T4F7, Q60803, Q9UNN5, A9JTP3, O75509, Q99250, Q8N695, Q9JIX8	1644	274	7773	1.3977236400447546	0.9572875315921701	0.5453903317977467	1.5325457236730289
GOTERM_BP_FAT	GO:0006468~protein amino acid phosphorylation	110	4.897595725734639	0.0026045570106166087	Q3U3Q1, Q9NWZ3, Q96KG9, P41242, O35495, Q8CFH6, Q5F3L1, P70032, Q9UQ07, P49139, Q11179, A2ASS6, O14448, Q9Y6R4, Q28178, Q28DZ1, Q17R13, Q9SF85, Q5ZJB4, A7MBB4, Q6PFX9, Q28824, Q9ESN9, Q8VHY0, Q6XUX3, Q05438, Q5RJI4, Q5E9A5, Q14164, O09110, Q9NRH2, Q9Y0Y6, Q15119, O08796, Q8AXY6, Q8WXR4, Q9DC28, Q8JIY1, Q86SG6, Q10741, Q922Y0, Q6PCN3, A4IIW7, Q6DFJ6, Q0WR59, Q9D8U4, P49025, Q3UVR3, Q8IYT8, Q25410, P00522, Q60592, Q9Y2H9, Q90ZK6, P47812, Q9Y2H1, O15075, Q64261, Q13523, O95835, Q6TL19, P28020, P53667, Q05609, Q5RDH5, O95163, Q5GLH2, Q00534, Q9WVS8, O75460, Q62829, Q9CQS5, Q07553, P00516, Q8CFE4, P16056, Q15418, Q3UVC0, Q641K5, P48025, Q9WUN2, Q80XP9, Q62388, P18293, O15164, P47809, Q13627, Q9QZ05, Q3U1V8, O08605, Q28948, Q13163, O01761, Q9UEE5, Q8C0X8, Q5PU49, Q9QZR5, Q13263, P08630, Q64127, Q9UBE8, Q03145, P10533, Q05655, Q99KH8, Q9V9J3, Q23551, P18075, P18654, Q5ZK47	1644	405	7773	1.2841759033973146	0.9999462941961939	0.8600398999719654	4.701419078594249
GOTERM_BP_FAT	GO:0045667~regulation of osteoblast differentiation	9	0.4007123775601068	0.0034393045850568565	P18075, Q61315, Q3L254, Q00534, Q15797, Q05438, Q92832, Q6NZM9, Q90ZK6	1644	14	7773	3.0394942648592287	0.999997713588182	0.8852218881757691	6.163417658066328
GOTERM_BP_FAT	GO:0008104~protein localization	151	6.723063223508459	0.003755093485959389	Q6DFS6, Q99816, Q5U2U0, Q96KP1, Q5M7K0, Q3ZBV2, P49793, Q63ZK1, O15027, P25386, Q3T000, Q75A26, Q3T178, Q9Y3E0, O35344, Q86YS6, Q96Q11, Q2TBP2, Q12829, Q16543, P98164, Q6UXC1, Q09654, Q3T0F5, Q967F4, Q9ESN9, P91924, P20749, Q9BY84, Q7Z3C6, P46461, Q96MW5, O00170, Q5TGI0, Q15262, Q80W71, Q9U5L1, Q27954, Q63424, Q5ZKN5, P35605, Q7SZE5, Q9CT10, Q9CR95, Q5ZJN2, P23819, O75886, Q8NEZ2, Q9EST3, P53992, Q15907, Q8K021, O35142, Q9Z0V8, O75382, Q9Z254, Q8WZ73, Q9UHC1, Q9Y1A3, Q63HQ0, O70277, Q13637, Q8BX70, Q9R0M6, P50395, Q9EQW7, P53801, Q3LGD4, Q9TU53, P40427, Q9JME5, Q78S06, Q9UPV9, Q8BG60, Q96DA2, Q96S06, P84082, Q9EQQ2, O54922, P63329, P61007, Q8CFD4, Q92824, P22129, P41924, P70582, Q8VI56, Q9R1R2, Q9CQD4, P42566, Q01989, Q3MHE8, O35165, Q921R4, Q8C0E2, Q9Y2X3, P21333, Q96P70, Q0VD48, Q91YE6, Q96P71, Q6PHS6, O95562, Q15392, Q9JLR1, Q8NFP9, Q8WVM8, O43734, P10040, P26043, Q5XGW6, Q8NI22, O18973, Q96QU8, P45844, Q6DBY0, Q80T23, O95405, Q9UGM3, Q08DB5, Q5RID7, Q17QS1, Q9WU78, Q32PJ7, Q9H269, Q5ZLD7, Q6NWF4, O88845, Q3T0M0, Q27IV2, Q68FD5, O88746, Q6UWE0, Q05974, Q05976, Q9EQZ7, O95714, Q86XX4, Q6NV26, Q9ZTW3, P51147, Q68FE2, P60519, Q9Y2I7, Q9JM13, Q9UNN5, Q5ZK47, P29503, P11532, P35282, Q60997	1644	585	7773	1.2204161207810844	0.9999993077710203	0.8681634946700209	6.710947392683142
GOTERM_BP_FAT	GO:0030278~regulation of ossification	12	0.5342831700801425	0.0039006279574458715	P32240, P35408, P18075, Q61315, Q3L254, Q00534, Q15797, Q05438, Q92832, Q6NZM9, Q90ZK6, Q8MJ08	1644	23	7773	2.4668359251031418	0.9999996009273204	0.8414626846475874	6.962263460154084
GOTERM_BP_FAT	GO:0045184~establishment of protein localization	133	5.921638468388245	0.004903958156225201	Q99816, Q6DFS6, Q5U2U0, Q96KP1, Q5M7K0, Q3ZBV2, P49793, Q63ZK1, O15027, P25386, Q75A26, Q3T000, Q3T178, Q9Y3E0, O35344, Q86YS6, Q2TBP2, Q96Q11, Q12829, Q16543, P98164, Q6UXC1, Q09654, Q3T0F5, P91924, Q7Z3C6, Q9BY84, P20749, P46461, Q96MW5, O00170, Q5TGI0, Q80W71, Q9U5L1, Q27954, Q63424, Q5ZKN5, P35605, Q7SZE5, Q9CT10, Q9CR95, Q5ZJN2, P23819, O75886, Q8NEZ2, Q9EST3, P53992, Q15907, Q8K021, O35142, Q9Z0V8, O75382, Q9Z254, Q8WZ73, Q9Y1A3, Q63HQ0, O70277, Q13637, Q9R0M6, P50395, Q9EQW7, Q3LGD4, P53801, Q9TU53, P40427, Q9JME5, Q78S06, Q9UPV9, Q8BG60, Q96S06, P84082, Q96DA2, Q9EQQ2, O54922, P63329, P61007, Q8CFD4, Q92824, P22129, P41924, P70582, Q9R1R2, Q9CQD4, P42566, Q3MHE8, O35165, Q921R4, Q8C0E2, Q9Y2X3, P21333, Q96P70, Q0VD48, Q91YE6, Q6PHS6, Q96P71, O95562, Q9JLR1, Q8WVM8, O43734, Q5XGW6, Q8NI22, O18973, Q96QU8, P45844, Q6DBY0, Q80T23, O95405, Q9UGM3, Q08DB5, Q5RID7, Q17QS1, Q9WU78, Q9H269, Q5ZLD7, Q6NWF4, Q3T0M0, Q68FD5, O88746, Q6UWE0, Q05974, Q05976, Q9EQZ7, O95714, Q86XX4, Q6NV26, Q9ZTW3, P51147, Q68FE2, P60519, Q9JM13, Q5ZK47, P35282, Q60997	1644	511	7773	1.2306019398060193	0.9999999910660123	0.8724525720815983	8.67751750925223
GOTERM_BP_FAT	GO:0006796~phosphate metabolic process	146	6.500445235975066	0.0059075603732439	Q3U3Q1, Q9NWZ3, Q96KG9, P41242, O35495, Q16829, P38606, Q8CFH6, Q5F3L1, Q9M8K7, P54611, P70032, Q9UQ07, Q11179, P49139, A2ASS6, P51452, Q9JIM4, O14448, Q9Y6R4, B3MGU5, Q28DZ1, Q28178, Q17R13, Q9SF85, Q5ZJB4, A7MBB4, Q6PFX9, Q28824, Q9ESN9, Q8VHY0, Q9BY84, Q6XUX3, Q05438, Q5RJI4, Q15678, Q15262, Q5E9A5, Q14164, O09110, Q9NRH2, P31409, Q9Y0Y6, Q15119, O08796, Q8AXY6, Q9DC28, Q8WXR4, Q8JIY1, Q86SG6, Q10741, Q9V576, Q922Y0, Q9ESM0, Q6PCN3, A4IIW7, P16621, Q6DFJ6, Q0WR59, O14522, Q9D8U4, P49025, Q3UVR3, Q8IYT8, Q25410, P00522, Q60592, Q9Y2H9, Q9CQR6, Q9Y6W6, P62138, P63329, Q90ZK6, O15075, Q9Y2H1, P47812, P35832, Q64261, Q13523, O95835, Q6TL19, P28020, P28828, P53667, Q05609, Q5RDH5, O95163, Q00534, Q5GLH2, Q9WVS8, O13016, P23471, O75460, Q9Y5B0, Q62829, Q94519, Q9CQS5, Q05209, Q07553, P00516, Q8CFE4, P16056, Q15418, Q3UVC0, P48025, Q641K5, Q9WUN2, P97697, Q80XP9, Q62388, P18293, O15164, P47809, Q13627, Q8WTR2, Q9PW71, Q9QZ05, Q3U1V8, O08605, Q28948, Q9WU22, Q13163, O01761, Q9UEE5, Q8C0X8, Q9WU81, Q5PU49, Q15256, Q9QZR5, Q13263, P08630, Q64127, Q9UBE8, Q9Z1G4, P29074, Q03145, P10533, Q05655, Q7ZXF1, Q99KH8, Q9Y216, Q9V9J3, Q23551, P18654, P18075, Q5ZK47	1644	570	7773	1.2110577538737355	0.9999999998009665	0.8928745602443763	10.363284494262647
